order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel,revenue,gross_revenue,discount_amount
ORD-20260628-0279,2026-06-28,20:32:07,CUST0265,Ramesh Reddy,West,Ahmedabad,Rohan Das,Snacks,Hide & Seek Cookies 150g,SNK-003,29,55,5,No,Card,Online,1515.25,1595,79.75
ORD-20260628-0117,2026-06-28,19:51:22,CUST0079,Deepa Sharma,East,Bhubaneswar,Pooja Verma,Beverages,Maaza Mango 600ml,BEV-002,24,40,5,No,Credit,Distributor,912.0,960,48.0
ORD-20260628-0245,2026-06-28,11:14:37,CUST0004,Vikram Patel,West,Surat,Divya Nair,Snacks,Lays Classic 90g,SNK-001,41,30,5,No,Cash,In-Store,1168.5,1230,61.5
ORD-20260628-0128,2026-06-28,14:57:58,CUST0071,Pooja Rao,East,Kolkata,Vikram Singh,Snacks,Good Day Biscuits 200g,SNK-004,14,45,0,No,Cash,In-Store,630.0,630,0.0
ORD-20260628-0070,2026-06-28,14:55:51,CUST0196,Neha Pillai,West,Mumbai,Rohan Das,Dairy,Britannia Cheese Slice,DAI-005,16,115,0,No,Card,Online,1840.0,1840,0.0
ORD-20260628-0210,2026-06-28,19:05:42,CUST0049,Raj Shah,Central,Bhopal,Anjali Rao,Beverages,Nescafe Classic 50g,BEV-005,35,210,10,No,Card,In-Store,6615.0,7350,735.0
ORD-20260628-0235,2026-06-28,15:05:27,CUST0298,Suresh Pillai,West,Mumbai,Sneha Iyer,Beverages,Tropicana Orange 1L,BEV-001,7,95,5,No,UPI,Online,631.75,665,33.25
ORD-20260628-0200,2026-06-28,20:56:38,CUST0164,Neha Iyer,West,Pune,Arjun Mehta,Beverages,Glucon-D 500g,BEV-006,43,165,15,No,Card,Online,6030.75,7095,1064.25
ORD-20260628-0180,2026-06-28,11:00:47,CUST0055,Ajay Mishra,South,Chennai,Pooja Verma,Beverages,Red Bull 250ml,BEV-003,8,125,10,No,UPI,In-Store,900.0,1000,100.0
ORD-20260628-0035,2026-06-28,13:51:06,CUST0133,Sanjay Mehta,South,Hyderabad,Rohan Das,Snacks,Lays Classic 90g,SNK-001,61,30,15,No,UPI,Distributor,1555.5,1830,274.5
ORD-20260628-0263,2026-06-28,11:05:53,CUST0073,Usha Mehta,Central,Bhopal,Pooja Verma,Snacks,Haldirams Bhujia 400g,SNK-005,15,130,10,No,UPI,Online,1755.0,1950,195.0
ORD-20260628-0093,2026-06-28,15:36:22,CUST0203,Suresh Rao,West,Mumbai,Priya Sharma,Dairy,Mother Dairy Curd 400g,DAI-003,17,50,5,No,Credit,Distributor,807.5,850,42.5
ORD-20260628-0112,2026-06-28,11:08:19,CUST0188,Geeta Verma,South,Bangalore,Divya Nair,Personal Care,Dove Soap 100g,PC-001,25,55,10,No,UPI,Distributor,1237.5,1375,137.5
ORD-20260628-0037,2026-06-28,15:06:02,CUST0047,Rahul Nair,Unknown Region,Patna,Sneha Iyer,Household,Good Knight Refill,HH-005,40,75,0,No,Card,Distributor,3000.0,3000,0.0
ORD-20260628-0072,2026-06-28,18:41:41,CUST0155,Sanjay Kumar,North,Delhi,Priya Sharma,Personal Care,Dove Soap 100g,PC-001,8,55,10,No,UPI,Online,396.0,440,44.0
ORD-20260628-0034,2026-06-28,18:53:51,CUST0127,Rahul Joshi,North,Jaipur,Vikram Singh,Dairy,Amul Ice Cream 750ml,DAI-006,21,195,0,No,Card,Online,4095.0,4095,0.0
ORD-20260628-0077,2026-06-28,16:24:05,CUST0285,Ramesh Nair,West,Surat,Arjun Mehta,Dairy,Amul Ice Cream 750ml,DAI-006,23,195,5,No,Credit,Distributor,4260.75,4485,224.25
ORD-20260628-0197,2026-06-28,12:12:53,CUST0133,Sanjay Mehta,Unknown Region,Guwahati,Rohan Das,Dairy,Britannia Cheese Slice,DAI-005,12,115,0,No,UPI,In-Store,1380.0,1380,0.0
ORD-20260628-0003,2026-06-28,13:54:07,CUST0071,Pooja Rao,West,Pune,Pooja Verma,Beverages,Tropicana Orange 1L,BEV-001,39,95,0,No,Credit,Distributor,3705.0,3705,0.0
ORD-20260628-0137,2026-06-28,15:02:50,CUST0097,Arun Sharma,West,Ahmedabad,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,9,20,0,No,Card,Distributor,180.0,180,0.0
ORD-20260628-0079,2026-06-28,20:35:07,CUST0175,Ramesh Das,North,Chandigarh,Rohan Das,Beverages,Maaza Mango 600ml,BEV-002,19,40,10,No,UPI,Online,684.0,760,76.0
ORD-20260628-0048,2026-06-28,11:56:09,CUST0241,Sanjay Sharma,South,Kochi,Pooja Verma,Beverages,Bisleri Water 1L,BEV-004,9,20,0,No,Card,Online,180.0,180,0.0
ORD-20260628-0019,2026-06-28,09:36:05,CUST0176,Raj Mehta,South,Kochi,Arjun Mehta,Beverages,Red Bull 250ml,BEV-003,14,125,5,No,Card,Online,1662.5,1750,87.5
ORD-20260628-0252,2026-06-28,12:20:57,CUST0220,Rekha Pillai,Central,Raipur,Arjun Mehta,Snacks,Kurkure Masala 90g,SNK-002,77,30,0,No,Card,Distributor,2310.0,2310,0.0
ORD-20260628-0127,2026-06-28,12:27:11,CUST0297,Anita Joshi,West,Mumbai,Divya Nair,Personal Care,Dettol Hand Wash 250ml,PC-005,14,95,15,No,Cash,In-Store,1130.5,1330,199.5
ORD-20260628-0078,2026-06-28,15:25:31,CUST0288,Geeta Reddy,Central,Indore,Arjun Mehta,Snacks,Kurkure Masala 90g,SNK-002,44,30,0,No,Credit,In-Store,1320.0,1320,0.0
ORD-20260628-0087,2026-06-28,12:44:12,CUST0210,Amit Nair,West,Ahmedabad,Karan Patel,Snacks,Lays Classic 90g,SNK-001,26,30,0,No,Cash,In-Store,780.0,780,0.0
ORD-20260628-0018,2026-06-28,16:01:02,CUST0286,Rahul Pillai,East,Guwahati,Priya Sharma,Household,Lizol Floor Cleaner 1L,HH-003,14,175,0,No,Cash,In-Store,2450.0,2450,0.0
ORD-20260628-0268,2026-06-28,19:48:39,CUST0283,Meena Mishra,East,Guwahati,Vikram Singh,Personal Care,Dove Soap 100g,PC-001,5,55,5,No,UPI,Online,261.25,275,13.75
ORD-20260628-0141,2026-06-28,14:50:30,CUST0149,Ajay Verma,West,Mumbai,Priya Sharma,Dairy,Mother Dairy Curd 400g,DAI-003,21,50,0,No,UPI,In-Store,1050.0,1050,0.0
ORD-20260628-0089,2026-06-28,18:51:41,CUST0118,Sunita Joshi,South,Chennai,Divya Nair,Dairy,Amul Ice Cream 750ml,DAI-006,32,195,5,No,Credit,Distributor,5928.0,6240,312.0
ORD-20260628-0016,2026-06-28,15:32:45,CUST0043,Shweta Das,East,Kolkata,Sneha Iyer,Snacks,Haldirams Bhujia 400g,SNK-005,46,130,10,No,UPI,In-Store,5382.0,5980,598.0
ORD-20260628-0195,2026-06-28,19:18:35,CUST0222,Pooja Patel,East,Kolkata,Anjali Rao,Personal Care,Colgate Toothpaste 200g,PC-003,19,110,5,No,Card,In-Store,1985.5,2090,104.5
ORD-20260629-0285,2026-06-29,18:34:09,CUST0072,Ravi Sharma,West,Ahmedabad,Anjali Rao,Snacks,Maggi Noodles 70g,SNK-006,63,14,15,No,Card,In-Store,749.6999999999999,882,132.30000000000007
ORD-20260629-0451,2026-06-29,10:09:35,CUST0203,Suresh Rao,West,Mumbai,Karan Patel,Snacks,Good Day Biscuits 200g,SNK-004,16,45,0,No,Credit,Distributor,720.0,720,0.0
ORD-20260629-0337,2026-06-29,09:28:04,CUST0136,Vikram Nair,East,Patna,Sneha Iyer,Personal Care,Nivea Lotion 200ml,PC-004,23,220,10,No,UPI,Distributor,4554.0,5060,506.0
ORD-20260629-0425,2026-06-29,13:21:07,CUST0066,Geeta Sharma,East,Patna,Priya Sharma,Dairy,Britannia Cheese Slice,DAI-005,30,115,0,No,Credit,Distributor,3450.0,3450,0.0
ORD-20260629-0194,2026-06-29,13:57:59,CUST0019,Rahul Mishra,South,Bangalore,Divya Nair,Dairy,Nestle Munch Milkshake,DAI-004,13,30,5,No,Card,In-Store,370.5,390,19.5
ORD-20260629-0063,2026-06-29,18:16:34,CUST0254,Vikram Sharma,South,Hyderabad,Divya Nair,Household,Vim Dishwash Gel 500ml,HH-002,18,90,0,No,Card,Distributor,1620.0,1620,0.0
ORD-20260629-0028,2026-06-29,15:12:52,CUST0189,Neha Kumar,South,Bangalore,Vikram Singh,Household,Lizol Floor Cleaner 1L,HH-003,14,175,0,No,Card,Online,2450.0,2450,0.0
ORD-20260629-0102,2026-06-29,20:10:54,CUST0137,Kavya Nair,East,Patna,Nikhil Joshi,Household,Scotch Brite Scrub Pad,HH-006,27,45,5,No,Credit,Distributor,1154.25,1215,60.75
ORD-20260629-0492,2026-06-29,13:53:33,CUST0237,Raj Pillai,South,Hyderabad,Sneha Iyer,Snacks,Good Day Biscuits 200g,SNK-004,24,45,0,No,UPI,In-Store,1080.0,1080,0.0
ORD-20260629-0477,2026-06-29,11:58:36,CUST0285,Ramesh Nair,West,Mumbai,Divya Nair,Personal Care,Dove Soap 100g,PC-001,22,55,5,No,Credit,Distributor,1149.5,1210,60.5
ORD-20260629-0182,2026-06-29,18:07:40,CUST0126,Priya Sharma,West,Surat,Karan Patel,Beverages,Red Bull 250ml,BEV-003,38,125,15,No,Cash,In-Store,4037.5,4750,712.5
ORD-20260629-0363,2026-06-29,18:13:25,CUST0011,Ramesh Pillai,East,Bhubaneswar,Anjali Rao,Beverages,Nescafe Classic 50g,BEV-005,30,210,5,No,Credit,Distributor,5985.0,6300,315.0
ORD-20260629-0148,2026-06-29,17:30:55,CUST0123,Ravi Joshi,South,Bangalore,Priya Sharma,Household,Lizol Floor Cleaner 1L,HH-003,4,175,5,No,Card,Online,665.0,700,35.0
ORD-20260629-0026,2026-06-29,13:49:20,CUST0017,Vikram Nair,South,Chennai,Priya Sharma,Dairy,Amul Full Cream Milk 1L,DAI-001,16,68,15,No,UPI,Online,924.8,1088,163.20000000000005
ORD-20260629-0130,2026-06-29,12:28:54,CUST0203,Suresh Rao,North,Delhi,Vikram Singh,Household,Ariel Detergent 1kg,HH-001,17,220,0,No,Cash,Distributor,3740.0,3740,0.0
ORD-20260629-0253,2026-06-29,11:36:29,CUST0254,Vikram Sharma,South,Kochi,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,33,165,15,No,UPI,In-Store,4628.25,5445,816.75
ORD-20260629-0008,2026-06-29,10:26:16,CUST0107,Usha Shah,West,Pune,Anjali Rao,Snacks,Hide & Seek Cookies 150g,SNK-003,80,55,5,No,UPI,In-Store,4180.0,4400,220.0
ORD-20260629-0250,2026-06-29,14:56:04,CUST0227,Neha Pillai,Central,Nagpur,Divya Nair,Snacks,Good Day Biscuits 200g,SNK-004,9,45,0,No,Card,Online,405.0,405,0.0
ORD-20260629-0041,2026-06-29,09:35:02,CUST0098,Ajay Joshi,East,Kolkata,Anjali Rao,Beverages,Maaza Mango 600ml,BEV-002,7,40,10,No,UPI,In-Store,252.0,280,28.0
ORD-20260629-0400,2026-06-29,20:10:59,CUST0253,Meena Nair,East,Guwahati,Vikram Singh,Personal Care,Gillette Mach3 Razor,PC-006,16,350,0,No,Cash,In-Store,5600.0,5600,0.0
ORD-20260629-0438,2026-06-29,13:25:46,CUST0054,Usha Pillai,South,Hyderabad,Anjali Rao,Dairy,Amul Butter 500g,DAI-002,12,260,15,No,Card,In-Store,2652.0,3120,468.0
ORD-20260629-0385,2026-06-29,18:13:51,CUST0228,Rahul Das,East,Kolkata,Vikram Singh,Snacks,Hide & Seek Cookies 150g,SNK-003,30,55,0,No,UPI,In-Store,1650.0,1650,0.0
ORD-20260629-0112,2026-06-29,09:49:22,CUST0087,Rahul Kumar,Central,Raipur,Vikram Singh,Personal Care,Dove Soap 100g,PC-001,16,55,5,No,Cash,In-Store,836.0,880,44.0
ORD-20260629-0383,2026-06-29,19:33:00,CUST0019,Rahul Mishra,Central,Indore,Arjun Mehta,Personal Care,Colgate Toothpaste 200g,PC-003,11,110,15,No,Cash,In-Store,1028.5,1210,181.5
ORD-20260629-0463,2026-06-29,13:17:50,CUST0028,Ramesh Singh,East,Bhubaneswar,Anjali Rao,Household,Good Knight Refill,HH-005,7,75,0,No,Card,Online,525.0,525,0.0
ORD-20260629-0378,2026-06-29,09:32:19,CUST0193,Unknown Customer,South,Bangalore,Divya Nair,Household,Vim Dishwash Gel 500ml,HH-002,17,90,10,No,UPI,In-Store,1377.0,1530,153.0
ORD-20260629-0439,2026-06-29,11:08:20,CUST0175,Ramesh Das,West,Surat,Nikhil Joshi,Beverages,Glucon-D 500g,BEV-006,8,165,5,No,Credit,Distributor,1254.0,1320,66.0
ORD-20260629-0096,2026-06-29,11:47:59,CUST0041,Sanjay Mehta,East,Bhubaneswar,Priya Sharma,Beverages,Glucon-D 500g,BEV-006,9,165,10,No,UPI,Online,1336.5,1485,148.5
ORD-20260629-0426,2026-06-29,20:43:05,CUST0001,Sunil Patel,South,Kochi,Anjali Rao,Snacks,Hide & Seek Cookies 150g,SNK-003,67,55,5,No,Card,In-Store,3500.75,3685,184.25
ORD-20260629-0255,2026-06-29,12:38:17,CUST0082,Sunita Gupta,West,Ahmedabad,Sneha Iyer,Household,Vim Dishwash Gel 500ml,HH-002,6,90,0,No,Card,Online,540.0,540,0.0
ORD-20260629-0523,2026-06-29,18:38:15,CUST0282,Vikram Kumar,South,Hyderabad,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,44,68,5,No,Cash,In-Store,2842.4,2992,149.5999999999999
ORD-20260629-0147,2026-06-29,11:50:43,CUST0110,Sunita Patel,North,Lucknow,Arjun Mehta,Snacks,Hide & Seek Cookies 150g,SNK-003,68,55,0,No,UPI,In-Store,3740.0,3740,0.0
ORD-20260629-0394,2026-06-29,12:09:27,CUST0183,Deepa Reddy,North,Delhi,Arjun Mehta,Snacks,Hide & Seek Cookies 150g,SNK-003,54,55,0,No,Card,Online,2970.0,2970,0.0
ORD-20260629-0489,2026-06-29,14:04:48,CUST0294,Neha Iyer,North,Lucknow,Vikram Singh,Household,Ariel Detergent 1kg,HH-001,23,220,5,No,Credit,Distributor,4807.0,5060,253.0
ORD-20260629-0002,2026-06-29,18:42:38,CUST0019,Rahul Mishra,South,Bangalore,Sneha Iyer,Dairy,Mother Dairy Curd 400g,DAI-003,23,50,5,No,UPI,In-Store,1092.5,1150,57.5
ORD-20260629-0469,2026-06-29,17:23:16,CUST0072,Ravi Sharma,Central,Raipur,Sneha Iyer,Dairy,Amul Ice Cream 750ml,DAI-006,21,195,15,No,Card,Online,3480.75,4095,614.25
ORD-20260629-0346,2026-06-29,14:47:49,CUST0268,Vikram Reddy,North,Delhi,Anjali Rao,Personal Care,Nivea Lotion 200ml,PC-004,17,220,0,No,UPI,In-Store,3740.0,3740,0.0
ORD-20260629-0353,2026-06-29,17:01:43,CUST0172,Usha Kumar,North,Delhi,Nikhil Joshi,Beverages,Tropicana Orange 1L,BEV-001,16,95,5,No,Credit,Distributor,1444.0,1520,76.0
ORD-20260629-0165,2026-06-29,13:25:35,CUST0056,Neha Joshi,South,Chennai,Priya Sharma,Personal Care,Nivea Lotion 200ml,PC-004,7,220,0,No,Card,Online,1540.0,1540,0.0
ORD-20260629-0166,2026-06-29,11:27:54,CUST0255,Priya Joshi,West,Surat,Arjun Mehta,Household,Harpic Toilet Cleaner,HH-004,19,140,5,No,UPI,Distributor,2527.0,2660,133.0
ORD-20260629-0296,2026-06-29,10:21:00,CUST0209,Meena Joshi,South,Kochi,Divya Nair,Dairy,Amul Ice Cream 750ml,DAI-006,55,195,0,No,Credit,Distributor,10725.0,10725,0.0
ORD-20260629-0167,2026-06-29,15:14:17,CUST0238,Shweta Mishra,Central,Nagpur,Vikram Singh,Dairy,Amul Full Cream Milk 1L,DAI-001,8,68,0,No,Credit,Online,544.0,544,0.0
ORD-20260629-0144,2026-06-29,15:40:08,CUST0006,Ajay Pillai,South,Chennai,Rohan Das,Personal Care,Nivea Lotion 200ml,PC-004,11,220,0,No,UPI,In-Store,2420.0,2420,0.0
ORD-20260629-0290,2026-06-29,15:22:38,CUST0178,Suresh Verma,East,Kolkata,Pooja Verma,Household,Vim Dishwash Gel 500ml,HH-002,5,90,0,No,Cash,In-Store,450.0,450,0.0
ORD-20260629-0401,2026-06-29,18:12:58,CUST0153,Shweta Das,South,Bangalore,Divya Nair,Snacks,Maggi Noodles 70g,SNK-006,36,14,5,No,UPI,Online,478.79999999999995,504,25.200000000000045
ORD-20260629-0164,2026-06-29,15:16:23,CUST0298,Suresh Pillai,North,Chandigarh,Arjun Mehta,Snacks,Lays Classic 90g,SNK-001,30,30,0,No,Cash,In-Store,900.0,900,0.0
ORD-20260629-0155,2026-06-29,18:32:53,CUST0068,Shweta Mehta,East,Bhubaneswar,Priya Sharma,Snacks,Maggi Noodles 70g,SNK-006,50,14,0,No,Cash,Distributor,700.0,700,0.0
ORD-20260629-0084,2026-06-29,09:50:05,CUST0298,Suresh Pillai,North,Chandigarh,Priya Sharma,Snacks,Kurkure Masala 90g,SNK-002,31,30,5,No,Cash,In-Store,883.5,930,46.5
ORD-20260629-0421,2026-06-29,18:50:25,CUST0027,Ajay Nair,South,Bangalore,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,10,260,0,No,Cash,In-Store,2600.0,2600,0.0
ORD-20260629-0515,2026-06-29,10:01:48,CUST0034,Deepa Gupta,West,Surat,Nikhil Joshi,Beverages,Glucon-D 500g,BEV-006,16,165,5,No,Cash,In-Store,2508.0,2640,132.0
ORD-20260629-0080,2026-06-29,10:10:57,CUST0100,Amit Singh,North,Lucknow,Nikhil Joshi,Household,Scotch Brite Scrub Pad,HH-006,2,45,0,No,Cash,Online,90.0,90,0.0
ORD-20260629-0050,2026-06-29,13:32:08,CUST0210,Amit Nair,West,Surat,Arjun Mehta,Household,Harpic Toilet Cleaner,HH-004,10,140,5,No,Card,In-Store,1330.0,1400,70.0
ORD-20260629-0396,2026-06-29,20:18:31,CUST0199,Deepa Pillai,West,Ahmedabad,Divya Nair,Snacks,Kurkure Masala 90g,SNK-002,69,30,5,No,Credit,Distributor,1966.5,2070,103.5
ORD-20260629-0403,2026-06-29,12:40:01,CUST0177,Manoj Shah,East,Bhubaneswar,Divya Nair,Personal Care,Gillette Mach3 Razor,PC-006,16,350,5,No,UPI,Online,5320.0,5600,280.0
ORD-20260629-0075,2026-06-29,13:24:11,CUST0105,Suresh Shah,South,Bangalore,Rohan Das,Household,Scotch Brite Scrub Pad,HH-006,6,45,0,No,Credit,Distributor,270.0,270,0.0
ORD-20260629-0035,2026-06-29,16:36:03,CUST0105,Suresh Shah,North,Jaipur,Sneha Iyer,Personal Care,Gillette Mach3 Razor,PC-006,11,350,0,No,Credit,Distributor,3850.0,3850,0.0
ORD-20260629-0149,2026-06-29,11:26:49,CUST0238,Shweta Mishra,North,Jaipur,Anjali Rao,Personal Care,Dove Soap 100g,PC-001,15,55,15,No,Credit,Distributor,701.25,825,123.75
ORD-20260629-0391,2026-06-29,17:50:28,CUST0161,Manoj Mehta,West,Surat,Arjun Mehta,Dairy,Nestle Munch Milkshake,DAI-004,81,30,15,No,Card,Distributor,2065.5,2430,364.5
ORD-20260629-0242,2026-06-29,14:32:16,CUST0114,Usha Verma,West,Surat,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,39,68,0,No,UPI,Distributor,2652.0,2652,0.0
ORD-20260629-0208,2026-06-29,11:42:11,CUST0244,Ajay Das,North,Jaipur,Karan Patel,Beverages,Maaza Mango 600ml,BEV-002,43,40,0,No,Card,Distributor,1720.0,1720,0.0
ORD-20260629-0225,2026-06-29,12:14:59,CUST0043,Shweta Das,South,Chennai,Anjali Rao,Dairy,Mother Dairy Curd 400g,DAI-003,6,50,0,No,UPI,Online,300.0,300,0.0
ORD-20260629-0334,2026-06-29,13:52:34,CUST0056,Neha Joshi,South,Hyderabad,Arjun Mehta,Household,Scotch Brite Scrub Pad,HH-006,19,45,0,No,Card,Online,855.0,855,0.0
ORD-20260629-0245,2026-06-29,17:05:11,CUST0207,Raj Reddy,West,Surat,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,60,68,5,No,Card,Distributor,3876.0,4080,204.0
ORD-20260629-0092,2026-06-29,17:45:27,CUST0065,Manoj Mehta,West,Ahmedabad,Priya Sharma,Personal Care,Nivea Lotion 200ml,PC-004,14,220,0,No,UPI,Online,3080.0,3080,0.0
ORD-20260629-0249,2026-06-29,10:20:55,CUST0078,Vikram Gupta,East,Guwahati,Rohan Das,Dairy,Nestle Munch Milkshake,DAI-004,21,30,0,No,Cash,Distributor,630.0,630,0.0
ORD-20260629-0083,2026-06-29,11:38:21,CUST0270,Ravi Pillai,Central,Nagpur,Anjali Rao,Personal Care,Head & Shoulders 340ml,PC-002,13,290,15,No,Credit,Distributor,3204.5,3770,565.5
ORD-20260629-0510,2026-06-29,16:57:59,CUST0110,Sunita Patel,North,Jaipur,Nikhil Joshi,Beverages,Tropicana Orange 1L,BEV-001,22,95,15,No,UPI,Online,1776.5,2090,313.5
ORD-20260629-0176,2026-06-29,14:31:26,CUST0231,Usha Iyer,West,Pune,Arjun Mehta,Household,Lizol Floor Cleaner 1L,HH-003,11,175,0,No,Credit,Distributor,1925.0,1925,0.0
ORD-20260629-0344,2026-06-29,18:52:03,CUST0298,Suresh Pillai,North,Jaipur,Divya Nair,Beverages,Nescafe Classic 50g,BEV-005,16,210,0,No,UPI,Online,3360.0,3360,0.0
ORD-20260629-0415,2026-06-29,14:10:45,CUST0011,Ramesh Pillai,South,Kochi,Vikram Singh,Household,Good Knight Refill,HH-005,19,75,5,No,UPI,In-Store,1353.75,1425,71.25
ORD-20260629-0184,2026-06-29,15:04:21,CUST0092,Ramesh Iyer,East,Guwahati,Rohan Das,Personal Care,Nivea Lotion 200ml,PC-004,21,220,15,No,Card,Distributor,3927.0,4620,693.0
ORD-20260629-0545,2026-06-29,20:13:54,CUST0268,Vikram Reddy,North,Delhi,Vikram Singh,Beverages,Red Bull 250ml,BEV-003,20,125,0,No,Credit,Distributor,2500.0,2500,0.0
ORD-20260629-0239,2026-06-29,10:49:14,CUST0195,Shweta Patel,Central,Raipur,Arjun Mehta,Snacks,Kurkure Masala 90g,SNK-002,50,30,0,No,Cash,In-Store,1500.0,1500,0.0
ORD-20260629-0293,2026-06-29,14:24:33,CUST0283,Meena Mishra,Unknown Region,Ahmedabad,Karan Patel,Personal Care,Dettol Hand Wash 250ml,PC-005,5,95,5,No,UPI,Online,451.25,475,23.75
ORD-20260629-0546,2026-06-29,18:26:54,CUST0038,Rekha Rao,North,Jaipur,Vikram Singh,Beverages,Bisleri Water 1L,BEV-004,20,20,5,No,Credit,Distributor,380.0,400,20.0
ORD-20260629-0413,2026-06-29,13:22:54,CUST0218,Ajay Mehta,East,Patna,Anjali Rao,Dairy,Amul Ice Cream 750ml,DAI-006,14,195,0,No,UPI,Online,2730.0,2730,0.0
ORD-20260629-0460,2026-06-29,17:44:56,CUST0289,Pooja Verma,West,Surat,Divya Nair,Snacks,Haldirams Bhujia 400g,SNK-005,69,130,0,No,Cash,In-Store,8970.0,8970,0.0
ORD-20260629-0259,2026-06-29,20:37:00,CUST0113,Pooja Reddy,West,Pune,Arjun Mehta,Snacks,Lays Classic 90g,SNK-001,18,30,5,No,Card,In-Store,513.0,540,27.0
ORD-20260629-0037,2026-06-29,13:55:33,CUST0285,Ramesh Nair,North,Delhi,Anjali Rao,Snacks,Good Day Biscuits 200g,SNK-004,20,45,5,No,UPI,Online,855.0,900,45.0
ORD-20260629-0122,2026-06-29,11:09:22,CUST0162,Vikram Gupta,West,Ahmedabad,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,36,165,0,No,Cash,In-Store,5940.0,5940,0.0
ORD-20260629-0040,2026-06-29,10:49:48,CUST0090,Suresh Pillai,North,Lucknow,Sneha Iyer,Personal Care,Dettol Hand Wash 250ml,PC-005,6,95,10,No,Cash,In-Store,513.0,570,57.0
ORD-20260629-0484,2026-06-29,19:35:15,CUST0210,Amit Nair,South,Hyderabad,Divya Nair,Snacks,Lays Classic 90g,SNK-001,113,30,5,No,Credit,Distributor,3220.5,3390,169.5
ORD-20260629-0183,2026-06-29,16:57:55,CUST0092,Ramesh Iyer,South,Chennai,Sneha Iyer,Household,Scotch Brite Scrub Pad,HH-006,7,45,15,No,Cash,In-Store,267.75,315,47.25
ORD-20260629-0172,2026-06-29,17:17:27,CUST0109,Pooja Nair,South,Kochi,Sneha Iyer,Beverages,Red Bull 250ml,BEV-003,20,125,0,No,UPI,In-Store,2500.0,2500,0.0
ORD-20260629-0018,2026-06-29,10:29:41,CUST0090,Suresh Pillai,South,Hyderabad,Nikhil Joshi,Beverages,Red Bull 250ml,BEV-003,19,125,0,No,UPI,Online,2375.0,2375,0.0
ORD-20260629-0034,2026-06-29,17:53:32,CUST0166,Geeta Iyer,South,Kochi,Vikram Singh,Beverages,Red Bull 250ml,BEV-003,5,125,0,No,UPI,In-Store,625.0,625,0.0
ORD-20260629-0307,2026-06-29,14:13:21,CUST0030,Kavya Singh,Central,Bhopal,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,18,20,10,No,UPI,In-Store,324.0,360,36.0
ORD-20260629-0117,2026-06-29,11:16:08,CUST0272,Deepa Shah,North,Chandigarh,Divya Nair,Personal Care,Gillette Mach3 Razor,PC-006,16,350,5,No,Credit,Distributor,5320.0,5600,280.0
ORD-20260629-0152,2026-06-29,09:01:27,CUST0121,Vikram Pillai,North,Jaipur,Pooja Verma,Personal Care,Dettol Hand Wash 250ml,PC-005,7,95,0,No,Card,In-Store,665.0,665,0.0
ORD-20260629-0156,2026-06-29,09:35:23,CUST0048,Ajay Das,South,Kochi,Rohan Das,Beverages,Nescafe Classic 50g,BEV-005,11,210,15,No,Credit,In-Store,1963.5,2310,346.5
ORD-20260629-0479,2026-06-29,12:12:40,CUST0090,Suresh Pillai,West,Surat,Pooja Verma,Dairy,Amul Butter 500g,DAI-002,8,260,5,No,UPI,Online,1976.0,2080,104.0
ORD-20260629-0146,2026-06-29,17:37:57,CUST0183,Deepa Reddy,North,Delhi,Nikhil Joshi,Personal Care,Colgate Toothpaste 200g,PC-003,3,110,0,No,UPI,Online,330.0,330,0.0
ORD-20260629-0356,2026-06-29,14:50:28,CUST0128,Deepa Pillai,West,Mumbai,Rohan Das,Household,Vim Dishwash Gel 500ml,HH-002,15,90,0,No,UPI,Online,1350.0,1350,0.0
ORD-20260629-0069,2026-06-29,15:49:16,CUST0151,Pooja Das,North,Jaipur,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,46,68,15,No,UPI,In-Store,2658.7999999999997,3128,469.2000000000003
ORD-20260629-0538,2026-06-29,11:04:44,CUST0229,Rekha Das,North,Lucknow,Priya Sharma,Household,Scotch Brite Scrub Pad,HH-006,9,45,10,No,UPI,In-Store,364.5,405,40.5
ORD-20260629-0366,2026-06-29,11:06:11,CUST0036,Unknown Customer,West,Mumbai,Sneha Iyer,Dairy,Amul Full Cream Milk 1L,DAI-001,10,68,0,No,UPI,Online,680.0,680,0.0
ORD-20260629-0322,2026-06-29,14:38:37,CUST0087,Rahul Kumar,East,Bhubaneswar,Rohan Das,Snacks,Haldirams Bhujia 400g,SNK-005,15,130,15,No,UPI,Online,1657.5,1950,292.5
ORD-20260629-0095,2026-06-29,17:05:47,CUST0293,Anita Sharma,Unknown Region,Bangalore,Sneha Iyer,Snacks,Lays Classic 90g,SNK-001,40,30,0,No,UPI,Online,1200.0,1200,0.0
